"id","sessionId","userId","userQuery","queryIntent","retrievedContext","sqlQuery","botResponse","responseSource","confidence","responseTime","tokensUsed","userFeedback","feedbackComment","timestamp"
"cmhsbk3jo0iv9maft5pxyzwkx","SESSION-0000081","cmhsbjkgr0028maftjvkw7stv","Query 81 - Information request","DELAY_ANALYSIS","{""documents"":2,""relevance"":0.7924012349108402}",,"Response to query 81 with relevant information","RULE_ENGINE",0.7576763694979791,0,328,"NEGATIVE",,"2025-10-15T19:02:56.127Z"
"cmhsbk3jp0ivamaftexg1yxwj","SESSION-0000082","cmhsbjkgs0029maft0tjbceub","Query 82 - Information request","DELAY_ANALYSIS","{""documents"":5,""relevance"":0.7640835335848937}","SELECT * FROM hauling_activities WHERE ...","Response to query 82 with relevant information","ML_MODEL",0.885022354964693,2,1048,"NEGATIVE",,"2025-10-27T02:02:56.127Z"
"cmhsbk3jq0ivbmaftuhcybse4","SESSION-0000083","cmhsbjkgu002amaftustz9s6d","Query 83 - Information request","MAINTENANCE_SCHEDULE","{""documents"":6,""relevance"":0.8278961525232933}",,"Response to query 83 with relevant information","RULE_ENGINE",0.7118917773623814,2,1041,"POSITIVE",,"2025-11-08T13:02:56.127Z"
"cmhsbk3js0ivcmaft8c57a5vg","SESSION-0000084","cmhsbjkgv002bmaft58d57t7w","Query 84 - Information request","EQUIPMENT_STATUS","{""documents"":2,""relevance"":0.7196921964576541}","SELECT * FROM hauling_activities WHERE ...","Response to query 84 with relevant information","DATABASE",0.7028448302079351,1,619,"POSITIVE",,"2025-10-31T00:02:56.127Z"
"cmhsbk3ju0ivdmaftif7u5cci","SESSION-0000085","cmhsbjkgw002cmaftq375p2l5","Query 85 - Information request","DELAY_ANALYSIS","{""documents"":5,""relevance"":0.8120873610819439}","SELECT * FROM hauling_activities WHERE ...","Response to query 85 with relevant information","RULE_ENGINE",0.7004081524959269,2,1485,"POSITIVE",,"2025-10-26T16:02:56.127Z"
"cmhsbk3jv0ivemaftoh4fjsds","SESSION-0000086","cmhsbjkgx002dmaft12n2c8x9","Query 86 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.8366816614197771}",,"Response to query 86 with relevant information","RULE_ENGINE",0.7427410818201957,1,701,"POSITIVE",,"2025-10-26T09:02:56.127Z"
"cmhsbk3jx0ivfmaftfwy97zvc","SESSION-0000087","cmhsbjkgz002emaft08l1vbix","Query 87 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.9087335902904021}",,"Response to query 87 with relevant information","HYBRID",0.876266854208671,2,1370,,"User feedback comment","2025-10-22T10:02:56.127Z"
"cmhsbk3jy0ivgmaftolt61tfa","SESSION-0000088","cmhsbjkh0002fmaftroqa5ds0","Query 88 - Information request","PRODUCTION_QUERY","{""documents"":5,""relevance"":0.7341691522410125}","SELECT * FROM hauling_activities WHERE ...","Response to query 88 with relevant information","HYBRID",0.7915927087774226,2,1380,"NEGATIVE",,"2025-10-13T22:02:56.127Z"
"cmhsbk3jz0ivhmaftdqyuioun","SESSION-0000089","cmhsbjkh2002gmaftmwfsv5sa","Query 89 - Information request","EQUIPMENT_STATUS","{""documents"":2,""relevance"":0.9116373949190533}","SELECT * FROM hauling_activities WHERE ...","Response to query 89 with relevant information","DATABASE",0.7991405398138911,2,1368,,"User feedback comment","2025-11-06T17:02:56.127Z"
"cmhsbk3k10ivimaftvbcos8af","SESSION-0000090","cmhsbjkh3002hmaft70hm5ite","Query 90 - Information request","EQUIPMENT_STATUS","{""documents"":2,""relevance"":0.7059291217705638}",,"Response to query 90 with relevant information","DATABASE",0.742591933972849,0,433,"POSITIVE",,"2025-10-15T10:02:56.127Z"
"cmhsbk3k20ivjmaftrkkejqbq","SESSION-0000091","cmhsbjkh4002imaftgcebfn6x","Query 91 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.7398178873217681}",,"Response to query 91 with relevant information","ML_MODEL",0.7012536943242291,0,431,"POSITIVE",,"2025-10-13T01:02:56.127Z"
"cmhsbk3k30ivkmaftkaomr86z","SESSION-0000092","cmhsbjkh6002jmaftjt4a44bb","Query 92 - Information request","MAINTENANCE_SCHEDULE","{""documents"":8,""relevance"":0.9499160711133185}","SELECT * FROM hauling_activities WHERE ...","Response to query 92 with relevant information","ML_MODEL",0.8901650185187966,0,290,"POSITIVE",,"2025-10-14T06:02:56.127Z"
"cmhsbk3k50ivlmaftrizvt5iq","SESSION-0000093","cmhsbjkh7002kmaft1n6w9ofd","Query 93 - Information request","MAINTENANCE_SCHEDULE","{""documents"":1,""relevance"":0.797941656487978}","SELECT * FROM hauling_activities WHERE ...","Response to query 93 with relevant information","DATABASE",0.8394945398490141,2,1187,,"User feedback comment","2025-10-14T21:02:56.127Z"
"cmhsbk3k60ivmmafteustcimn","SESSION-0000094","cmhsbjkh9002lmaft3h7fienj","Query 94 - Information request","DELAY_ANALYSIS","{""documents"":10,""relevance"":0.8416158272806413}","SELECT * FROM hauling_activities WHERE ...","Response to query 94 with relevant information","HYBRID",0.8406596788667681,1,880,"POSITIVE",,"2025-10-18T13:02:56.127Z"
"cmhsbk3k70ivnmaft3xs7q6pd","SESSION-0000095","cmhsbjkha002mmaftaaa9fm21","Query 95 - Information request","EQUIPMENT_STATUS","{""documents"":10,""relevance"":0.9261236976103531}","SELECT * FROM hauling_activities WHERE ...","Response to query 95 with relevant information","DATABASE",0.7881659874973355,1,646,,"User feedback comment","2025-10-21T03:02:56.127Z"
"cmhsbk3k90ivomaft0ly8qpp4","SESSION-0000096","cmhsbjkhb002nmaft93yc9300","Query 96 - Information request","MAINTENANCE_SCHEDULE","{""documents"":5,""relevance"":0.8699359475919834}",,"Response to query 96 with relevant information","RULE_ENGINE",0.8037622563040744,2,1189,,,"2025-10-21T05:02:56.127Z"
"cmhsbk3kb0ivpmafth48kkwdu","SESSION-0000097","cmhsbjkhc002omaftefmf7wn0","Query 97 - Information request","DELAY_ANALYSIS","{""documents"":4,""relevance"":0.9370467187899987}","SELECT * FROM hauling_activities WHERE ...","Response to query 97 with relevant information","HYBRID",0.8605813379507143,1,908,"NEGATIVE","User feedback comment","2025-10-14T21:02:56.127Z"
"cmhsbk3kc0ivqmaftxwkulu9v","SESSION-0000098","cmhsbjkhd002pmaft15um6nte","Query 98 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.9137674102826725}","SELECT * FROM hauling_activities WHERE ...","Response to query 98 with relevant information","DATABASE",0.9090354583107529,2,1248,,"User feedback comment","2025-10-20T10:02:56.127Z"
"cmhsbk3ke0ivrmaft0xvcb7lk","SESSION-0000099","cmhsbjkhf002qmaftweiw8clj","Query 99 - Information request","DELAY_ANALYSIS","{""documents"":10,""relevance"":0.8196578184140515}","SELECT * FROM hauling_activities WHERE ...","Response to query 99 with relevant information","ML_MODEL",0.7363125203875707,0,314,"NEGATIVE",,"2025-11-07T11:02:56.127Z"
"cmhsbk3kf0ivsmaft71jn6y7p","SESSION-0000100","cmhsbjkhg002rmaft60fnufeh","Query 100 - Information request","PRODUCTION_QUERY","{""documents"":6,""relevance"":0.7983975527016405}",,"Response to query 100 with relevant information","DATABASE",0.9105883919101809,2,1110,"NEGATIVE","User feedback comment","2025-10-12T08:02:56.127Z"
"cmhsbk3kg0ivtmafta5h9ojj7","SESSION-0000101","cmhsbjkhi002smafts74a6eqa","Query 101 - Information request","MAINTENANCE_SCHEDULE","{""documents"":3,""relevance"":0.903448921871481}","SELECT * FROM hauling_activities WHERE ...","Response to query 101 with relevant information","RULE_ENGINE",0.9395752032122489,1,911,"NEGATIVE","User feedback comment","2025-10-27T04:02:56.127Z"
"cmhsbk3kh0ivumaft95dl4irs","SESSION-0000102","cmhsbjkhj002tmaftwzfh17dz","Query 102 - Information request","PRODUCTION_QUERY","{""documents"":10,""relevance"":0.9169001114391208}","SELECT * FROM hauling_activities WHERE ...","Response to query 102 with relevant information","RULE_ENGINE",0.7889892015422033,0,297,"NEGATIVE",,"2025-10-17T15:02:56.127Z"
"cmhsbk3kj0ivvmafti1oa1whz","SESSION-0000103","cmhsbjkhk002umaftbuzy2rm8","Query 103 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.8953175160348306}",,"Response to query 103 with relevant information","HYBRID",0.8848525506856999,2,1128,"POSITIVE",,"2025-10-27T08:02:56.127Z"
"cmhsbk3kk0ivwmaft8nm5epyw","SESSION-0000104","cmhsbjkhl002vmaftoih8nf8h","Query 104 - Information request","FUEL_REPORT","{""documents"":3,""relevance"":0.8220923166702031}","SELECT * FROM hauling_activities WHERE ...","Response to query 104 with relevant information","DATABASE",0.885189580988538,0,289,"POSITIVE","User feedback comment","2025-10-19T06:02:56.127Z"
"cmhsbk3kl0ivxmaft9vpx7lhg","SESSION-0000105","cmhsbjkhm002wmaftbcw2f4mf","Query 105 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.7484103996477094}","SELECT * FROM hauling_activities WHERE ...","Response to query 105 with relevant information","RULE_ENGINE",0.7859429906024853,2,1215,"POSITIVE",,"2025-10-13T11:02:56.127Z"
"cmhsbk3kn0ivymaftufsnhqdg","SESSION-0000106","cmhsbjkho002xmaft02flh9j4","Query 106 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.8532025778942713}","SELECT * FROM hauling_activities WHERE ...","Response to query 106 with relevant information","RULE_ENGINE",0.7603015565288787,0,482,,,"2025-10-28T23:02:56.127Z"
"cmhsbk3ko0ivzmaftvnl6ncue","SESSION-0000107","cmhsbjkhp002ymaftw8m5cc6n","Query 107 - Information request","PRODUCTION_QUERY","{""documents"":4,""relevance"":0.8945580112016803}",,"Response to query 107 with relevant information","ML_MODEL",0.7442595843283368,2,1373,,,"2025-11-03T02:02:56.127Z"
"cmhsbk3kq0iw0maft7wdouzgb","SESSION-0000108","cmhsbjkhr002zmaft001je0lh","Query 108 - Information request","MAINTENANCE_SCHEDULE","{""documents"":10,""relevance"":0.9415540193747456}",,"Response to query 108 with relevant information","RULE_ENGINE",0.8363632108793032,0,421,"NEGATIVE",,"2025-10-22T08:02:56.127Z"
"cmhsbk3ks0iw1maftq6op2klr","SESSION-0000109","cmhsbjkhs0030maftdx8vsoen","Query 109 - Information request","PRODUCTION_QUERY","{""documents"":4,""relevance"":0.731067115695677}",,"Response to query 109 with relevant information","DATABASE",0.7255207265810129,2,1383,"NEGATIVE",,"2025-10-16T16:02:56.127Z"
"cmhsbk3kt0iw2maftnv1dri9m","SESSION-0000110","cmhsbjkht0031maftok0eku7q","Query 110 - Information request","PRODUCTION_QUERY","{""documents"":2,""relevance"":0.8778773848466743}","SELECT * FROM hauling_activities WHERE ...","Response to query 110 with relevant information","DATABASE",0.823936048328897,0,486,"NEGATIVE",,"2025-10-27T14:02:56.127Z"
"cmhsbk3ku0iw3maft6gdg7s4v","SESSION-0000111","cmhsbjkhu0032maftbbmrqhnr","Query 111 - Information request","DELAY_ANALYSIS","{""documents"":9,""relevance"":0.7606047852240672}",,"Response to query 111 with relevant information","DATABASE",0.9098060185928775,2,1203,"NEGATIVE",,"2025-10-18T18:02:56.127Z"
"cmhsbk3kw0iw4maftz2c40dbr","SESSION-0000112","cmhsbjkhw0033mafts6wkhxrl","Query 112 - Information request","FUEL_REPORT","{""documents"":10,""relevance"":0.7229448507429195}",,"Response to query 112 with relevant information","DATABASE",0.8634899038081443,2,1135,,"User feedback comment","2025-11-01T20:02:56.127Z"
"cmhsbk3kx0iw5maftvsykhxt9","SESSION-0000113","cmhsbjkhx0034maftajgrd6gl","Query 113 - Information request","PRODUCTION_QUERY","{""documents"":8,""relevance"":0.7783460735546661}",,"Response to query 113 with relevant information","RULE_ENGINE",0.7135951599164344,2,1194,"NEGATIVE",,"2025-10-27T14:02:56.127Z"
"cmhsbk3ky0iw6maftqlgpnva1","SESSION-0000114","cmhsbjkhy0035maftd5grtf1q","Query 114 - Information request","MAINTENANCE_SCHEDULE","{""documents"":4,""relevance"":0.8976752122364365}","SELECT * FROM hauling_activities WHERE ...","Response to query 114 with relevant information","RULE_ENGINE",0.7206337924962105,2,1217,,,"2025-10-20T09:02:56.127Z"
"cmhsbk3l00iw7maftqt19ctct","SESSION-0000115","cmhsbjki00036mafthlotpm2u","Query 115 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.8283529882953471}","SELECT * FROM hauling_activities WHERE ...","Response to query 115 with relevant information","DATABASE",0.8489050157464362,1,827,,,"2025-11-02T02:02:56.127Z"
"cmhsbk3l10iw8maft1s7vr6e5","SESSION-0000116","cmhsbjki10037maft4cw7un3t","Query 116 - Information request","PRODUCTION_QUERY","{""documents"":5,""relevance"":0.8293317328768932}","SELECT * FROM hauling_activities WHERE ...","Response to query 116 with relevant information","ML_MODEL",0.9070985225720565,2,1377,,,"2025-10-28T08:02:56.127Z"
"cmhsbk3l20iw9maftc2yyfa3j","SESSION-0000117","cmhsbjki20038maftaz0jpluk","Query 117 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.9492805684397067}",,"Response to query 117 with relevant information","RULE_ENGINE",0.8390280760475506,0,355,"NEGATIVE","User feedback comment","2025-10-18T19:02:56.127Z"
"cmhsbk3l40iwamaftoxx4qt00","SESSION-0000118","cmhsbjki30039maftl3no22xp","Query 118 - Information request","FUEL_REPORT","{""documents"":5,""relevance"":0.774236998008176}","SELECT * FROM hauling_activities WHERE ...","Response to query 118 with relevant information","HYBRID",0.8928740949487607,1,932,"NEGATIVE","User feedback comment","2025-11-07T18:02:56.127Z"
"cmhsbk3l50iwbmafthjcrxqoc","SESSION-0000119","cmhsbjki4003amaft8el2msgk","Query 119 - Information request","EQUIPMENT_STATUS","{""documents"":2,""relevance"":0.938743707686656}","SELECT * FROM hauling_activities WHERE ...","Response to query 119 with relevant information","RULE_ENGINE",0.8255195724394265,1,747,"POSITIVE","User feedback comment","2025-10-13T23:02:56.127Z"
"cmhsbk3l70iwcmaftl09eevso","SESSION-0000120","cmhsbjki6003bmaftbq5fedl8","Query 120 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.8377651526596439}",,"Response to query 120 with relevant information","RULE_ENGINE",0.9102845418022519,2,1029,"POSITIVE",,"2025-10-17T20:02:56.127Z"
"cmhsbk3l90iwdmaftk047agmk","SESSION-0000121","cmhsbjki7003cmaftjcyofa3o","Query 121 - Information request","DELAY_ANALYSIS","{""documents"":1,""relevance"":0.9211901318812745}","SELECT * FROM hauling_activities WHERE ...","Response to query 121 with relevant information","RULE_ENGINE",0.8817558861557975,1,715,"NEGATIVE","User feedback comment","2025-10-30T18:02:56.127Z"
"cmhsbk3la0iwemafto7ayi1ba","SESSION-0000122","cmhsbjki8003dmaft0t2v4llt","Query 122 - Information request","PRODUCTION_QUERY","{""documents"":7,""relevance"":0.9322458733595012}","SELECT * FROM hauling_activities WHERE ...","Response to query 122 with relevant information","ML_MODEL",0.7463711556587835,2,1135,"POSITIVE",,"2025-10-31T04:02:56.127Z"
"cmhsbk3lb0iwfmafttyn7eewf","SESSION-0000123","cmhsbjki9003emaftbrq64c0l","Query 123 - Information request","DELAY_ANALYSIS","{""documents"":6,""relevance"":0.9360822798252169}","SELECT * FROM hauling_activities WHERE ...","Response to query 123 with relevant information","RULE_ENGINE",0.8616983616021184,0,340,,,"2025-11-05T10:02:56.127Z"
"cmhsbk3ld0iwgmaft1bisijdd","SESSION-0000124","cmhsbjkib003fmaftbui3gtjb","Query 124 - Information request","PRODUCTION_QUERY","{""documents"":10,""relevance"":0.7267067247756595}",,"Response to query 124 with relevant information","RULE_ENGINE",0.7155876863708348,1,921,,,"2025-10-16T23:02:56.127Z"
"cmhsbk3le0iwhmaftpdl2yyg9","SESSION-0000125","cmhsbjkic003gmaft89i6yfd6","Query 125 - Information request","PRODUCTION_QUERY","{""documents"":1,""relevance"":0.8361269852752417}","SELECT * FROM hauling_activities WHERE ...","Response to query 125 with relevant information","RULE_ENGINE",0.9002784565702653,0,330,,,"2025-10-15T22:02:56.127Z"
"cmhsbk3lf0iwimaft483fhjga","SESSION-0000126","cmhsbjkie003hmaftc3zykkb5","Query 126 - Information request","MAINTENANCE_SCHEDULE","{""documents"":5,""relevance"":0.9368218436806864}","SELECT * FROM hauling_activities WHERE ...","Response to query 126 with relevant information","DATABASE",0.8763523328778339,1,692,"POSITIVE",,"2025-10-18T14:02:56.127Z"
"cmhsbk3lh0iwjmaftm3wybvpf","SESSION-0000127","cmhsbjkif003imaftihomft4t","Query 127 - Information request","MAINTENANCE_SCHEDULE","{""documents"":10,""relevance"":0.7365502278251834}","SELECT * FROM hauling_activities WHERE ...","Response to query 127 with relevant information","ML_MODEL",0.9195894148766162,0,362,,,"2025-10-20T21:02:56.127Z"
"cmhsbk3li0iwkmaft6xk35kxf","SESSION-0000128","cmhsbjkig003jmaft8qblylhh","Query 128 - Information request","EQUIPMENT_STATUS","{""documents"":7,""relevance"":0.8747806485075824}",,"Response to query 128 with relevant information","ML_MODEL",0.937855189612004,2,1451,,,"2025-10-16T15:02:56.127Z"
"cmhsbk3lj0iwlmaftf28gb58u","SESSION-0000129","cmhsbjkih003kmaftmuaowrdr","Query 129 - Information request","FUEL_REPORT","{""documents"":7,""relevance"":0.8652955000682312}",,"Response to query 129 with relevant information","ML_MODEL",0.816586722295312,1,664,,"User feedback comment","2025-10-20T08:02:56.127Z"
"cmhsbk3ll0iwmmaft20b0psx4","SESSION-0000130","cmhsbjkii003lmaft0pwy4ahh","Query 130 - Information request","EQUIPMENT_STATUS","{""documents"":8,""relevance"":0.865640240899144}","SELECT * FROM hauling_activities WHERE ...","Response to query 130 with relevant information","HYBRID",0.8153039447097725,0,316,"POSITIVE","User feedback comment","2025-10-31T16:02:56.127Z"
"cmhsbk3lm0iwnmaft81cyfdki","SESSION-0000131","cmhsbjkik003mmaftp3ynr9sj","Query 131 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.7257329976239861}","SELECT * FROM hauling_activities WHERE ...","Response to query 131 with relevant information","DATABASE",0.851731774188446,2,1324,"NEGATIVE","User feedback comment","2025-11-09T07:02:56.127Z"
"cmhsbk3lo0iwomaft5yvw4lcq","SESSION-0000132","cmhsbjkil003nmaftnjcmwyaj","Query 132 - Information request","DELAY_ANALYSIS","{""documents"":9,""relevance"":0.9229246496678742}",,"Response to query 132 with relevant information","HYBRID",0.9328387523269932,0,400,"POSITIVE",,"2025-10-17T19:02:56.127Z"
"cmhsbk3lp0iwpmaftnelw98hc","SESSION-0000133","cmhsbjkim003omaftbyn95pvk","Query 133 - Information request","PRODUCTION_QUERY","{""documents"":3,""relevance"":0.7134658888607224}","SELECT * FROM hauling_activities WHERE ...","Response to query 133 with relevant information","DATABASE",0.8452338423104926,2,1426,"NEGATIVE",,"2025-10-31T18:02:56.127Z"
"cmhsbk3lr0iwqmaft8gdn4700","SESSION-0000134","cmhsbjkin003pmaftfe7tzvsi","Query 134 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.9277486941893383}",,"Response to query 134 with relevant information","ML_MODEL",0.8000546955403082,0,427,"NEGATIVE",,"2025-10-24T19:02:56.127Z"
"cmhsbk3ls0iwrmaft1gjl8sf9","SESSION-0000135","cmhsbjkip003qmaftqz4h7sqk","Query 135 - Information request","PRODUCTION_QUERY","{""documents"":5,""relevance"":0.932065935497131}",,"Response to query 135 with relevant information","ML_MODEL",0.7895985686027851,0,251,,,"2025-10-25T22:02:56.127Z"
"cmhsbk3lu0iwsmaftqyvhkmdx","SESSION-0000136","cmhsbjkiq003rmaftthnhc3v3","Query 136 - Information request","DELAY_ANALYSIS","{""documents"":3,""relevance"":0.7072557479181736}",,"Response to query 136 with relevant information","ML_MODEL",0.9409860474285577,1,821,,,"2025-11-02T07:02:56.127Z"
