"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmhsbjsc507b2mafttlc9w8yv","SCH-0000055","cmhsbjr4q06c7maft78l9xgg8","VY-00055","Sangatta","Suralaya","2025-10-19T23:02:41.614Z","2025-10-20T07:53:59.974Z","2025-10-22T05:52:06.677Z","2025-10-19T23:31:05.553Z",,"2025-10-20T07:53:59.974Z","2025-10-20T08:06:50.017Z",,12419.20413003253,,"PT Semen Indonesia","CN-9620","STANDBY",,"2025-11-09T23:02:41.717Z","2025-11-09T23:02:41.717Z"
"cmhsbjsc707b4maftteq9d2pr","SCH-0000056","cmhsbjr4r06c8maftpibl8ee0","VY-00056","Samarinda","Cilacap","2025-10-13T23:02:41.614Z","2025-10-14T15:07:48.426Z","2025-10-16T02:54:10.667Z",,"2025-10-14T00:28:45.516Z",,"2025-10-14T15:13:48.633Z",,15168.25459026608,,"PT Pupuk Indonesia","CN-6249","CANCELLED",,"2025-11-09T23:02:41.719Z","2025-11-09T23:02:41.719Z"
"cmhsbjsc807b6maftlg8lm1qf","SCH-0000057","cmhsbjr4s06c9maftr3qdwyd2","VY-00057","Balikpapan","Cilacap","2025-10-31T23:02:41.614Z","2025-11-01T17:51:20.691Z","2025-11-03T04:18:27.533Z","2025-10-31T21:57:29.425Z","2025-11-01T00:49:44.062Z",,"2025-11-01T17:47:42.477Z",,11249.10738754626,,"PT Petrokimia","CN-9974","CANCELLED",,"2025-11-09T23:02:41.721Z","2025-11-09T23:02:41.721Z"
"cmhsbjsca07b8maftw1as7ot5","SCH-0000058","cmhsbjr4t06camaft7tn99x5q","VY-00058","Kariangau","Lontar","2025-09-11T23:02:41.614Z","2025-09-12T21:30:08.059Z","2025-09-15T10:24:32.592Z",,"2025-09-12T00:57:45.240Z",,"2025-09-12T21:21:52.281Z",,18006.26888599872,,"PT Petrokimia","CN-7725","DISCHARGING",,"2025-11-09T23:02:41.722Z","2025-11-09T23:02:41.722Z"
"cmhsbjscc07bamaft5kjn1v53","SCH-0000059","cmhsbjr4v06cbmafti5ryeqfr","VY-00059","Tarakan","Paiton","2025-09-27T23:02:41.614Z","2025-09-28T15:29:28.292Z","2025-10-01T17:50:20.578Z",,,,,"2025-10-01T16:14:11.664Z",20289.66180908585,,"PT Pupuk Indonesia","CN-3890","LOADING",,"2025-11-09T23:02:41.724Z","2025-11-09T23:02:41.724Z"
"cmhsbjscd07bcmaft5zywxosw","SCH-0000060","cmhsbjr4w06ccmaft9b8x8pe1","VY-00060","Muara Pantai","Cilacap","2025-11-09T23:02:41.614Z","2025-11-10T18:44:21.263Z","2025-11-14T03:05:11.517Z","2025-11-09T23:10:07.669Z",,"2025-11-10T18:44:21.263Z","2025-11-10T19:35:19.677Z",,9547.891725644722,9218.970136100963,"PT Steel Indonesia","CN-1074","DISCHARGING",,"2025-11-09T23:02:41.726Z","2025-11-09T23:02:41.726Z"
"cmhsbjscf07bemaft2lv7lih8","SCH-0000061","cmhsbjr4x06cdmaftg58qu10z","VY-00061","Balikpapan","Cilacap","2025-11-02T23:02:41.614Z","2025-11-03T13:34:49.802Z","2025-11-06T10:55:33.576Z","2025-11-02T22:24:04.469Z","2025-11-02T23:41:41.159Z","2025-11-03T13:34:49.802Z","2025-11-03T13:48:09.230Z",,16486.96159151147,16220.50578958543,"PT Steel Indonesia","CN-9727","STANDBY",,"2025-11-09T23:02:41.727Z","2025-11-09T23:02:41.727Z"
"cmhsbjsch07bgmaft1cog4e0d","SCH-0000062","cmhsbjr4z06cemaftyjrov39l","VY-00062","Samarinda","Suralaya","2025-09-12T23:02:41.614Z","2025-09-13T17:47:17.316Z","2025-09-17T17:45:41.241Z",,"2025-09-12T23:27:05.428Z","2025-09-13T17:47:17.316Z","2025-09-13T17:12:03.520Z","2025-09-17T16:29:53.634Z",17939.84107203094,,"PT Pupuk Indonesia","CN-9795","COMPLETED",,"2025-11-09T23:02:41.729Z","2025-11-09T23:02:41.729Z"
"cmhsbjscj07bimaftomqns3o0","SCH-0000063","cmhsbjr5006cfmaftlna6oe3k","VY-00063","Tarakan","Merak","2025-10-31T23:02:41.614Z","2025-11-01T21:59:23.791Z","2025-11-04T19:03:43.633Z","2025-10-31T21:27:49.104Z","2025-10-31T23:05:59.178Z","2025-11-01T21:59:23.791Z",,"2025-11-04T20:26:31.527Z",9342.544149269825,9319.153390423218,"PLN","CN-7899","STANDBY",,"2025-11-09T23:02:41.731Z","2025-11-09T23:02:41.731Z"
"cmhsbjscl07bkmaftg17n2259","SCH-0000064","cmhsbjr5206cgmaft4vgvhrkh","VY-00064","Samarinda","Paiton","2025-10-30T23:02:41.614Z","2025-10-31T08:08:10.517Z","2025-11-01T22:59:31.795Z","2025-10-30T22:12:23.621Z","2025-10-30T23:43:38.492Z","2025-10-31T08:08:10.517Z",,,16526.98423617156,,"PLN","CN-4631","COMPLETED",,"2025-11-09T23:02:41.733Z","2025-11-09T23:02:41.733Z"
"cmhsbjscn07bmmaftcxpsirpl","SCH-0000065","cmhsbjr5306chmaftthsrc6lj","VY-00065","Tarakan","Cilacap","2025-11-01T23:02:41.614Z","2025-11-02T09:34:11.536Z","2025-11-03T19:27:42.230Z","2025-11-01T22:40:52.570Z","2025-11-01T23:59:42.271Z","2025-11-02T09:34:11.536Z",,,11554.60342557226,11899.37872350618,"PT Semen Indonesia","CN-5681","SAILING",,"2025-11-09T23:02:41.735Z","2025-11-09T23:02:41.735Z"
"cmhsbjsco07bomaftg62fbgsl","SCH-0000066","cmhsbjr5506cimaft3i8aj1zh","VY-00066","Sangatta","Cilacap","2025-10-17T23:02:41.614Z","2025-10-18T16:36:51.590Z","2025-10-20T18:12:30.067Z","2025-10-17T23:16:14.705Z","2025-10-18T00:40:31.726Z","2025-10-18T16:36:51.590Z","2025-10-18T15:53:21.849Z",,13769.65564789058,,"PLN","CN-6188","COMPLETED",,"2025-11-09T23:02:41.737Z","2025-11-09T23:02:41.737Z"
"cmhsbjscq07bqmaft7dyc37wd","SCH-0000067","cmhsbjr5606cjmaft95x4th79","VY-00067","Banjarmasin","Cilacap","2025-09-16T23:02:41.614Z","2025-09-17T21:09:44.215Z","2025-09-19T05:12:23.300Z","2025-09-16T22:06:12.164Z",,,"2025-09-17T21:05:09.026Z","2025-09-19T05:36:45.494Z",7334.004781369161,7146.922416714074,"PT Steel Indonesia","CN-4859","SCHEDULED",,"2025-11-09T23:02:41.739Z","2025-11-09T23:02:41.739Z"
"cmhsbjscs07bsmaftkse5i61j","SCH-0000068","cmhsbjr5706ckmaftr2hdcouf","VY-00068","Samarinda","Gresik","2025-10-26T23:02:41.614Z","2025-10-27T12:44:38.110Z","2025-10-28T23:54:42.352Z","2025-10-26T21:07:36.125Z","2025-10-26T23:58:21.677Z","2025-10-27T12:44:38.110Z","2025-10-27T13:44:35.329Z","2025-10-29T01:24:47.341Z",6710.935866845369,6868.153314124251,"PT Petrokimia","CN-7344","SAILING",,"2025-11-09T23:02:41.740Z","2025-11-09T23:02:41.740Z"
"cmhsbjsct07bumaft9murjeks","SCH-0000069","cmhsbjr5806clmaft19ehso4e","VY-00069","Muara Pantai","Cilacap","2025-10-29T23:02:41.614Z","2025-10-30T17:07:59.132Z","2025-11-02T13:55:09.747Z","2025-10-30T00:58:07.077Z","2025-10-30T00:08:10.525Z","2025-10-30T17:07:59.132Z","2025-10-30T16:55:52.149Z",,6963.056728854653,6748.684867948135,"PT Pupuk Indonesia","CN-5006","ARRIVED",,"2025-11-09T23:02:41.742Z","2025-11-09T23:02:41.742Z"
"cmhsbjscv07bwmaftek8cyb5v","SCH-0000070","cmhsbjr5a06cmmaft97xnpwgm","VY-00070","Tanjung Bara","Lontar","2025-09-30T23:02:41.614Z","2025-10-01T12:03:13.237Z","2025-10-04T23:11:28.780Z","2025-10-01T00:03:59.083Z","2025-10-01T00:13:25.943Z","2025-10-01T12:03:13.237Z","2025-10-01T12:19:07.841Z",,9924.601814842898,,"PT Pupuk Indonesia","CN-4215","COMPLETED",,"2025-11-09T23:02:41.744Z","2025-11-09T23:02:41.744Z"
"cmhsbjscx07bymaftr61czyvt","SCH-0000071","cmhsbjr5b06cnmafti620nmzx","VY-00071","Kariangau","Tanjung Priok","2025-10-06T23:02:41.614Z","2025-10-07T12:09:03.499Z","2025-10-11T02:23:03.167Z","2025-10-06T22:40:16.169Z","2025-10-06T23:42:36.112Z","2025-10-07T12:09:03.499Z","2025-10-07T11:19:03.513Z",,15432.46151582317,15212.35796343529,"PT Petrokimia","CN-4854","DISCHARGING",,"2025-11-09T23:02:41.745Z","2025-11-09T23:02:41.745Z"
"cmhsbjscy07c0maftcy3cb4v2","SCH-0000072","cmhsbjr5c06comafth6mypnq3","VY-00072","Sangatta","Tanjung Priok","2025-09-12T23:02:41.614Z","2025-09-13T20:42:19.320Z","2025-09-16T20:27:09.441Z","2025-09-12T21:48:15.805Z","2025-09-13T00:45:55.233Z","2025-09-13T20:42:19.320Z","2025-09-13T20:46:15.692Z","2025-09-16T22:13:03.146Z",15381.56178587584,,"PT Petrokimia","CN-9338","COMPLETED",,"2025-11-09T23:02:41.747Z","2025-11-09T23:02:41.747Z"
"cmhsbjsd007c2maftaow73ivi","SCH-0000073","cmhsbjr5d06cpmaftpozmzu9e","VY-00073","Banjarmasin","Cilacap","2025-10-19T23:02:41.614Z","2025-10-20T07:34:49.889Z","2025-10-22T11:02:04.547Z",,,"2025-10-20T07:34:49.889Z",,,10255.60082418587,,"PT Semen Indonesia","CN-7913","SAILING",,"2025-11-09T23:02:41.749Z","2025-11-09T23:02:41.749Z"
"cmhsbjsd307c4maft05f9n1v2","SCH-0000074","cmhsbjr5f06cqmaftp5z38afy","VY-00074","Tanjung Bara","Suralaya","2025-10-22T23:02:41.614Z","2025-10-23T18:40:54.430Z","2025-10-26T23:24:57.756Z",,,"2025-10-23T18:40:54.430Z","2025-10-23T19:13:41.365Z","2025-10-27T01:49:36.822Z",15380.68340829262,15296.8775942994,"PT Petrokimia","CN-8409","LOADING",,"2025-11-09T23:02:41.751Z","2025-11-09T23:02:41.751Z"
"cmhsbjsd407c6maftwjr77zn7","SCH-0000075","cmhsbjr5g06crmaft3rv882xl","VY-00075","Kariangau","Paiton","2025-10-25T23:02:41.614Z","2025-10-26T20:25:50.950Z","2025-10-27T23:59:07.747Z","2025-10-25T23:20:12.606Z","2025-10-26T00:55:36.811Z",,,,12041.82077545221,11579.22326855417,"PT Petrokimia","CN-4907","SAILING",,"2025-11-09T23:02:41.753Z","2025-11-09T23:02:41.753Z"
"cmhsbjsd607c8maft6f9cepxt","SCH-0000076","cmhsbjr5i06csmaftjh55dqab","VY-00076","Tarakan","Paiton","2025-09-29T23:02:41.614Z","2025-09-30T12:36:41.229Z","2025-10-01T22:16:50.452Z","2025-09-29T21:58:00.576Z",,"2025-09-30T12:36:41.229Z",,,8171.622067386651,,"PT Semen Indonesia","CN-6561","COMPLETED",,"2025-11-09T23:02:41.754Z","2025-11-09T23:02:41.754Z"
"cmhsbjsd707camaft8ark6g2k","SCH-0000077","cmhsbjr5k06ctmaft0lupcxq1","VY-00077","Balikpapan","Suralaya","2025-09-27T23:02:41.614Z","2025-09-28T09:40:12.069Z","2025-10-01T02:35:43.982Z","2025-09-27T21:52:19.042Z","2025-09-27T23:28:05.320Z","2025-09-28T09:40:12.069Z","2025-09-28T09:54:50.009Z",,11467.16883338542,11514.60302955384,"PT Petrokimia","CN-3092","DISCHARGING",,"2025-11-09T23:02:41.756Z","2025-11-09T23:02:41.756Z"
"cmhsbjsd907ccmaftx28qkwh7","SCH-0000078","cmhsbjr5l06cumaft2d4monbo","VY-00078","Banjarmasin","Merak","2025-10-30T23:02:41.614Z","2025-10-31T18:17:52.492Z","2025-11-04T11:16:19.658Z","2025-10-30T21:18:33.475Z","2025-10-30T23:27:14.487Z",,"2025-10-31T17:58:48.652Z","2025-11-04T13:18:30.838Z",15764.3315264593,15175.13893104568,"PT Steel Indonesia","CN-4475","DISCHARGING",,"2025-11-09T23:02:41.757Z","2025-11-09T23:02:41.757Z"
"cmhsbjsdb07cemaft29hhxxkj","SCH-0000079","cmhsbjr5n06cvmaftmaqmkhro","VY-00079","Tarakan","Lontar","2025-10-16T23:02:41.614Z","2025-10-17T21:19:24.879Z","2025-10-20T06:09:14.508Z","2025-10-16T21:28:52.732Z","2025-10-16T23:53:25.950Z",,"2025-10-17T20:59:10.682Z","2025-10-20T06:24:28.839Z",12376.74562285985,,"PT Semen Indonesia","CN-1780","SCHEDULED",,"2025-11-09T23:02:41.759Z","2025-11-09T23:02:41.759Z"
"cmhsbjsdc07cgmaftdmg50v62","SCH-0000080","cmhsbjr5o06cwmaftpi5bdcmj","VY-00080","Kariangau","Cilacap","2025-09-13T23:02:41.614Z","2025-09-14T20:32:38.820Z","2025-09-18T03:04:23.186Z","2025-09-13T22:11:28.856Z",,,"2025-09-14T20:09:34.678Z","2025-09-18T02:27:38.564Z",16244.5686955843,16697.00452679865,"PT Steel Indonesia","CN-1225","COMPLETED",,"2025-11-09T23:02:41.761Z","2025-11-09T23:02:41.761Z"
"cmhsbjsde07cimaftjkfejjfn","SCH-0000081","cmhsbjr5p06cxmaftawnnag2q","VY-00081","Samarinda","Suralaya","2025-10-01T23:02:41.614Z","2025-10-02T07:16:24.960Z","2025-10-06T00:18:17.661Z","2025-10-01T23:02:55.496Z","2025-10-01T23:30:39.069Z",,"2025-10-02T08:14:03.526Z",,16726.26833399372,,"PT Petrokimia","CN-6039","LOADING",,"2025-11-09T23:02:41.762Z","2025-11-09T23:02:41.762Z"
"cmhsbjsdg07ckmaftgu1irorq","SCH-0000082","cmhsbjr5q06cymaftxzr13irn","VY-00082","Samarinda","Suralaya","2025-10-20T23:02:41.614Z","2025-10-21T14:12:18.008Z","2025-10-25T12:38:39.444Z",,,"2025-10-21T14:12:18.008Z",,,16469.89253228232,,"PLN","CN-5594","STANDBY",,"2025-11-09T23:02:41.764Z","2025-11-09T23:02:41.764Z"
"cmhsbjsdj07cmmaftsk1ix8jv","SCH-0000083","cmhsbjr5r06czmaftqonnkw8v","VY-00083","Kariangau","Merak","2025-10-23T23:02:41.614Z","2025-10-24T14:11:22.839Z","2025-10-28T06:58:06.816Z","2025-10-23T23:26:31.007Z","2025-10-23T23:32:47.386Z",,"2025-10-24T14:51:46.408Z",,17050.34951791537,17179.80852895978,"PT Petrokimia","CN-1527","DISCHARGING",,"2025-11-09T23:02:41.767Z","2025-11-09T23:02:41.767Z"
"cmhsbjsdk07comaft5uxic8hr","SCH-0000084","cmhsbjr5t06d0mafty9ssko7i","VY-00084","Tanjung Bara","Gresik","2025-10-02T23:02:41.614Z","2025-10-03T07:33:29.034Z","2025-10-06T07:21:29.323Z","2025-10-02T23:56:22.075Z","2025-10-03T00:51:28.064Z",,"2025-10-03T07:04:05.563Z",,15703.68456453982,,"PT Steel Indonesia","CN-6496","ARRIVED",,"2025-11-09T23:02:41.769Z","2025-11-09T23:02:41.769Z"
"cmhsbjsdm07cqmaft0m9orjmz","SCH-0000085","cmhsbjr5u06d1maft51pcl98w","VY-00085","Muara Pantai","Gresik","2025-10-19T23:02:41.614Z","2025-10-20T19:56:54.179Z","2025-10-22T08:30:35.637Z",,"2025-10-19T23:17:56.286Z","2025-10-20T19:56:54.179Z",,,15202.28002275294,14926.1381329244,"PT Steel Indonesia","CN-6814","COMPLETED",,"2025-11-09T23:02:41.771Z","2025-11-09T23:02:41.771Z"
"cmhsbjsdo07csmaft1viqejif","SCH-0000086","cmhsbjr5v06d2maft4x55t90b","VY-00086","Kariangau","Lontar","2025-10-05T23:02:41.614Z","2025-10-06T17:59:31.083Z","2025-10-10T16:03:21.858Z","2025-10-05T22:20:17.844Z","2025-10-06T00:55:47.875Z","2025-10-06T17:59:31.083Z","2025-10-06T18:03:11.675Z","2025-10-10T18:55:23.166Z",8901.732088792834,,"PT Pupuk Indonesia","CN-3700","ARRIVED",,"2025-11-09T23:02:41.772Z","2025-11-09T23:02:41.772Z"
"cmhsbjsdp07cumaftonjmjph7","SCH-0000087","cmhsbjr5x06d3maftcn840y8n","VY-00087","Banjarmasin","Merak","2025-11-09T23:02:41.614Z","2025-11-10T23:01:59.443Z","2025-11-13T15:51:11.033Z","2025-11-10T00:01:34.744Z",,"2025-11-10T23:01:59.443Z","2025-11-10T22:26:52.565Z",,17894.65173990975,,"PT Petrokimia","CN-1070","SCHEDULED",,"2025-11-09T23:02:41.774Z","2025-11-09T23:02:41.774Z"
"cmhsbjsdr07cwmafthktv5fwy","SCH-0000088","cmhsbjr5y06d4maftmmv6s6nd","VY-00088","Sangatta","Gresik","2025-09-18T23:02:41.614Z","2025-09-19T15:17:58.459Z","2025-09-21T19:25:43.205Z","2025-09-18T23:20:16.208Z","2025-09-19T00:04:58.550Z","2025-09-19T15:17:58.459Z",,"2025-09-21T20:00:48.641Z",14434.84082168631,14728.62766358616,"PLN","CN-3806","LOADING",,"2025-11-09T23:02:41.775Z","2025-11-09T23:02:41.775Z"
"cmhsbjsdt07cymafthc0ootmz","SCH-0000089","cmhsbjr6006d5maftvi235j0m","VY-00089","Banjarmasin","Lontar","2025-10-18T23:02:41.614Z","2025-10-19T17:23:21.788Z","2025-10-21T14:42:58.214Z","2025-10-18T22:58:36.578Z",,"2025-10-19T17:23:21.788Z","2025-10-19T18:00:30.195Z","2025-10-21T15:00:12.094Z",6695.429141881162,6360.725124939465,"PT Steel Indonesia","CN-2829","CANCELLED",,"2025-11-09T23:02:41.777Z","2025-11-09T23:02:41.777Z"
"cmhsbjsdu07d0maftaal02taf","SCH-0000090","cmhsbjr6206d6maftf3p06gr7","VY-00090","Tanjung Bara","Paiton","2025-10-02T23:02:41.614Z","2025-10-03T20:12:32.119Z","2025-10-07T15:10:17.331Z","2025-10-03T00:29:52.299Z","2025-10-03T00:25:49.594Z","2025-10-03T20:12:32.119Z","2025-10-03T19:24:31.883Z",,15758.40210509053,15040.52805842446,"PLN","CN-3022","SAILING",,"2025-11-09T23:02:41.779Z","2025-11-09T23:02:41.779Z"
"cmhsbjsdw07d2mafta09dcff3","SCH-0000091","cmhsbjr6306d7maftxihi4mmd","VY-00091","Tanjung Bara","Merak","2025-10-05T23:02:41.614Z","2025-10-06T07:32:44.401Z","2025-10-08T08:17:12.599Z",,"2025-10-05T23:21:25.364Z",,"2025-10-06T06:37:41.015Z","2025-10-08T07:50:24.107Z",16359.55964384426,16586.26210167653,"PT Petrokimia","CN-9997","SAILING",,"2025-11-09T23:02:41.780Z","2025-11-09T23:02:41.780Z"
"cmhsbjsdy07d4maftry0y2o6n","SCH-0000092","cmhsbjr6406d8maftrg4vr979","VY-00092","Balikpapan","Tanjung Priok","2025-10-12T23:02:41.614Z","2025-10-13T08:57:28.497Z","2025-10-17T08:21:28.950Z","2025-10-12T23:33:10.621Z","2025-10-12T23:07:20.090Z","2025-10-13T08:57:28.497Z",,,9004.360008221252,8864.303273199765,"PT Semen Indonesia","CN-9445","COMPLETED",,"2025-11-09T23:02:41.782Z","2025-11-09T23:02:41.782Z"
"cmhsbjse007d6maftwm6b76rg","SCH-0000093","cmhsbjr6506d9maftfxeyo7w0","VY-00093","Balikpapan","Merak","2025-10-08T23:02:41.614Z","2025-10-09T08:38:10.155Z","2025-10-12T11:42:55.583Z","2025-10-09T00:49:27.819Z","2025-10-09T00:02:31.957Z","2025-10-09T08:38:10.155Z","2025-10-09T07:47:06.709Z",,13857.2677170187,13875.2046588049,"PLN","CN-8442","SCHEDULED",,"2025-11-09T23:02:41.785Z","2025-11-09T23:02:41.785Z"
"cmhsbjse207d8maftfzt6biru","SCH-0000094","cmhsbjr6706damaftvef3lzv6","VY-00094","Tanjung Bara","Cilacap","2025-09-30T23:02:41.614Z","2025-10-01T15:41:17.896Z","2025-10-04T16:41:42.144Z","2025-10-01T01:01:45.412Z",,,"2025-10-01T15:32:00.856Z","2025-10-04T17:08:11.763Z",12878.08580930166,,"PT Semen Indonesia","CN-1143","CANCELLED",,"2025-11-09T23:02:41.786Z","2025-11-09T23:02:41.786Z"
"cmhsbjse407damaftvx2q1wcr","SCH-0000095","cmhsbjr6806dbmaftut2fe33k","VY-00095","Tarakan","Merak","2025-10-30T23:02:41.614Z","2025-10-31T14:53:05.571Z","2025-11-03T19:54:40.596Z","2025-10-30T23:38:24.621Z",,,"2025-10-31T14:53:48.017Z","2025-11-03T19:51:47.891Z",13252.41914088527,13197.05169988693,"PLN","CN-2329","ARRIVED",,"2025-11-09T23:02:41.788Z","2025-11-09T23:02:41.788Z"
"cmhsbjse507dcmaftv3qodpoe","SCH-0000096","cmhsbjr6906dcmaftom7zsdkn","VY-00096","Kariangau","Merak","2025-10-13T23:02:41.614Z","2025-10-14T10:39:59.637Z","2025-10-17T12:18:42.232Z",,"2025-10-14T00:55:58.832Z",,,"2025-10-17T12:48:23.699Z",7572.071501465331,7442.724641441301,"PLN","CN-8398","ARRIVED",,"2025-11-09T23:02:41.790Z","2025-11-09T23:02:41.790Z"
"cmhsbjse707demaftyq4iaa75","SCH-0000097","cmhsbjr6a06ddmaftlistp0qk","VY-00097","Tanjung Bara","Tanjung Priok","2025-10-19T23:02:41.614Z","2025-10-20T13:32:15.264Z","2025-10-24T05:22:55.540Z","2025-10-19T23:12:10.952Z","2025-10-19T23:09:10.333Z","2025-10-20T13:32:15.264Z",,"2025-10-24T03:18:42.719Z",6556.766699406641,6328.342367737624,"PLN","CN-1437","DISCHARGING",,"2025-11-09T23:02:41.791Z","2025-11-09T23:02:41.791Z"
"cmhsbjse907dgmaftml3fds2q","SCH-0000098","cmhsbjr6b06demaftij9ak0k4","VY-00098","Tanjung Bara","Cilacap","2025-09-23T23:02:41.614Z","2025-09-24T09:09:38.691Z","2025-09-26T02:03:37.953Z",,"2025-09-24T00:26:00.577Z","2025-09-24T09:09:38.691Z","2025-09-24T09:06:53.531Z",,10139.37660451593,,"PT Pupuk Indonesia","CN-7833","ARRIVED",,"2025-11-09T23:02:41.793Z","2025-11-09T23:02:41.793Z"
"cmhsbjsea07dimaftmrweaxxa","SCH-0000099","cmhsbjr6d06dfmaftxl63ztpg","VY-00099","Banjarmasin","Merak","2025-10-17T23:02:41.614Z","2025-10-18T22:40:39.169Z","2025-10-20T16:14:10.915Z",,"2025-10-17T23:15:10.311Z",,"2025-10-18T22:00:36.709Z","2025-10-20T17:52:49.403Z",14622.20701073837,14501.54303590947,"PT Petrokimia","CN-6627","LOADING",,"2025-11-09T23:02:41.795Z","2025-11-09T23:02:41.795Z"
"cmhsbjsec07dkmaftahn744v7","SCH-0000100","cmhsbjr6e06dgmaftftxcv25p","VY-00100","Balikpapan","Paiton","2025-09-22T23:02:41.614Z","2025-09-23T08:03:28.207Z","2025-09-24T09:57:55.515Z","2025-09-22T21:21:56.268Z",,"2025-09-23T08:03:28.207Z",,,10203.90273498979,10025.14866746422,"PT Steel Indonesia","CN-5149","CANCELLED",,"2025-11-09T23:02:41.796Z","2025-11-09T23:02:41.796Z"
"cmhsbjsee07dmmaftlovag6a7","SCH-0000101","cmhsbjr6g06dhmaftknklp74b","VY-00101","Sangatta","Cilacap","2025-09-30T23:02:41.614Z","2025-10-01T15:08:20.163Z","2025-10-02T17:50:44.861Z",,"2025-10-01T00:43:02.493Z","2025-10-01T15:08:20.163Z",,,3964.995787019778,3930.439384737739,"PT Steel Indonesia","CN-7665","LOADING",,"2025-11-09T23:02:41.798Z","2025-11-09T23:02:41.798Z"
"cmhsbjseg07domaftsndk66z2","SCH-0000102","cmhsbjr6i06dimaftt3hxafn7","VY-00102","Banjarmasin","Cilacap","2025-10-10T23:02:41.614Z","2025-10-11T10:23:06.094Z","2025-10-13T07:00:45.250Z",,"2025-10-11T00:50:25.462Z","2025-10-11T10:23:06.094Z","2025-10-11T09:49:25.941Z","2025-10-13T05:55:58.932Z",4922.145966468984,,"PT Steel Indonesia","CN-9856","ARRIVED",,"2025-11-09T23:02:41.800Z","2025-11-09T23:02:41.800Z"
"cmhsbjsei07dqmaftl38cqkni","SCH-0000103","cmhsbjr6j06djmafta3j6wp9t","VY-00103","Sangatta","Merak","2025-09-23T23:02:41.614Z","2025-09-24T08:17:56.674Z","2025-09-27T21:53:20.084Z","2025-09-23T23:30:32.073Z","2025-09-23T23:37:47.120Z","2025-09-24T08:17:56.674Z","2025-09-24T08:16:11.112Z","2025-09-27T19:36:11.893Z",3950.245721450697,3991.129855839415,"PT Petrokimia","CN-9535","DISCHARGING",,"2025-11-09T23:02:41.802Z","2025-11-09T23:02:41.802Z"
"cmhsbjsej07dsmaft22hghabw","SCH-0000104","cmhsbjr6k06dkmaft4gzugvuh","VY-00104","Muara Pantai","Cilacap","2025-11-06T23:02:41.614Z","2025-11-07T07:33:46.060Z","2025-11-10T23:57:27.985Z",,"2025-11-07T01:00:12.259Z","2025-11-07T07:33:46.060Z",,,3266.58574601486,3181.004839548641,"PLN","CN-6208","LOADING",,"2025-11-09T23:02:41.804Z","2025-11-09T23:02:41.804Z"
"cmhsbjsel07dumaftprde52g4","SCH-0000105","cmhsbjr6l06dlmaftnlz6jh3s","VY-00105","Kariangau","Cilacap","2025-11-01T23:02:41.614Z","2025-11-02T12:38:25.892Z","2025-11-05T08:47:43.012Z","2025-11-01T21:31:16.455Z",,,"2025-11-02T13:36:11.522Z",,4938.119421116892,5005.006386601336,"PT Petrokimia","CN-4748","DISCHARGING",,"2025-11-09T23:02:41.805Z","2025-11-09T23:02:41.805Z"
"cmhsbjsen07dwmaft17r0zc63","SCH-0000106","cmhsbjr6n06dmmaftjxm7yg79","VY-00106","Tanjung Bara","Cilacap","2025-10-10T23:02:41.614Z","2025-10-11T16:22:20.149Z","2025-10-15T00:06:40.877Z","2025-10-10T21:49:59.478Z","2025-10-11T00:45:09.050Z",,"2025-10-11T15:46:55.143Z",,2222.042554495436,2152.188378626936,"PT Steel Indonesia","CN-1172","SAILING",,"2025-11-09T23:02:41.807Z","2025-11-09T23:02:41.807Z"
"cmhsbjseo07dymaftato7x6xi","SCH-0000107","cmhsbjr6o06dnmaftf86ghgxc","VY-00107","Tanjung Bara","Suralaya","2025-11-09T23:02:41.614Z","2025-11-10T19:40:24.198Z","2025-11-14T10:27:38.028Z","2025-11-09T22:59:10.995Z","2025-11-10T00:47:02.804Z",,,"2025-11-14T07:44:58.338Z",4430.720973097242,,"PT Pupuk Indonesia","CN-5944","ARRIVED",,"2025-11-09T23:02:41.809Z","2025-11-09T23:02:41.809Z"
"cmhsbjseq07e0maft86cpf4nj","SCH-0000108","cmhsbjr6p06domaftueljb80y","VY-00108","Sangatta","Merak","2025-09-13T23:02:41.614Z","2025-09-14T22:25:27.211Z","2025-09-16T03:58:05.279Z","2025-09-13T21:50:17.335Z","2025-09-13T23:16:31.889Z",,"2025-09-14T22:00:24.473Z",,4564.78046030389,4412.266120735977,"PT Steel Indonesia","CN-4857","ARRIVED",,"2025-11-09T23:02:41.810Z","2025-11-09T23:02:41.810Z"
"cmhsbjses07e2maftj6uxf78v","SCH-0000109","cmhsbjr6q06dpmaftvy7xzov6","VY-00109","Muara Pantai","Suralaya","2025-11-08T23:02:41.614Z","2025-11-09T21:50:51.783Z","2025-11-12T12:40:26.604Z","2025-11-08T21:52:08.964Z","2025-11-09T00:57:26.268Z","2025-11-09T21:50:51.783Z","2025-11-09T22:27:16.586Z",,3901.271451612407,3846.071315093215,"PT Steel Indonesia","CN-4653","DISCHARGING",,"2025-11-09T23:02:41.812Z","2025-11-09T23:02:41.812Z"
