"id","vesselId","loadingPort","destination","etaLoading","etsLoading","plannedQuantity","actualQuantity","status","buyer"
"cmioppn6a080e96te01wo8p51","cmioppl2906ov96telj8if1oa","Samarinda","Lontar","2025-12-18T08:37:54.127Z","2025-12-19T13:37:54.127Z",0,,"DISCHARGING","PT Petrokimia"
"cmioppn6d080g96tep4gsm4ia","cmioppl2b06ow96tef413y7x5","Tanjung Bara","Lontar","2025-12-26T16:35:23.443Z","2025-12-27T03:35:23.443Z",0,0,"SAILING","PT Pupuk Indonesia"
"cmioppn6g080i96te67kj0mwd","cmioppl2c06ox96tecmdscm9t","Tarakan","Paiton","2025-12-31T13:10:46.695Z","2026-01-01T16:10:46.695Z",0,,"ARRIVED","PLN"
"cmioppn6j080k96te7yrcyeb2","cmioppl2e06oy96te5i8c522q","Banjarmasin","Lontar","2025-12-19T07:26:09.419Z","2025-12-19T19:26:09.419Z",0,,"ARRIVED","PT Steel Indonesia"
"cmioppn6m080m96teqcgajksh","cmioppl2f06oz96tecfnccnor","Banjarmasin","Suralaya","2025-12-17T06:47:29.692Z","2025-12-17T12:47:29.692Z",0,0,"DISCHARGING","PT Semen Indonesia"
"cmioppn6p080o96teortw0s65","cmioppl2h06p096te1ykm53f8","Muara Pantai","Suralaya","2025-12-20T06:53:10.027Z","2025-12-20T22:53:10.027Z",0,0,"STANDBY","PT Pupuk Indonesia"
"cmioppn6s080q96teq99vjdeh","cmioppl2j06p196te5l640pfe","Tarakan","Lontar","2025-12-21T08:45:22.569Z","2025-12-22T12:45:22.569Z",0,,"COMPLETED","PT Semen Indonesia"
"cmioppn6w080s96te9sxmbr2t","cmioppl2l06p296te0vasdgj7","Banjarmasin","Merak","2025-12-24T03:42:19.388Z","2025-12-25T04:42:19.388Z",0,0,"ARRIVED","PLN"
"cmioppn74080u96teihc3p78i","cmioppl2m06p396tetw45dbz1","Tanjung Bara","Cilacap","2025-12-18T01:30:41.329Z","2025-12-18T16:30:41.329Z",0,,"CANCELLED","PLN"
"cmioppn7d080w96tevaqcy32z","cmioppl2o06p496te755zfox7","Sangatta","Suralaya","2025-12-17T00:38:21.343Z","2025-12-18T00:38:21.343Z",0,0,"SAILING","PLN"
"cmioppn7h080y96teq5de6avz","cmioppl2p06p596teatdc2akp","Kariangau","Suralaya","2025-12-25T16:08:16.058Z","2025-12-26T15:08:16.058Z",0,0,"DISCHARGING","PT Steel Indonesia"
"cmioppn7l081096tewlmxkfay","cmioppl2r06p696tevfh4w4kf","Banjarmasin","Lontar","2025-12-20T07:52:13.554Z","2025-12-21T05:52:13.554Z",0,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppn7o081296teo3um0tnd","cmioppl2s06p796te4ro5upwc","Balikpapan","Tanjung Priok","2025-12-29T02:54:52.329Z","2025-12-29T10:54:52.329Z",0,0,"COMPLETED","PT Semen Indonesia"
"cmioppn7r081496tebzxcjzq1","cmioppl2t06p896te70qqv665","Samarinda","Gresik","2025-12-26T04:43:55.046Z","2025-12-26T21:43:55.046Z",0,,"CANCELLED","PT Semen Indonesia"
"cmioppn7y081696tejpvmedx6","cmioppl2v06p996tes9nxw4pq","Samarinda","Cilacap","2025-12-29T16:44:26.258Z","2025-12-30T19:44:26.258Z",0,,"DISCHARGING","PLN"
"cmioppn81081896te5un03e9t","cmioppl2w06pa96tee4gmb5sg","Tarakan","Suralaya","2025-12-25T18:22:00.524Z","2025-12-26T16:22:00.524Z",0,,"COMPLETED","PLN"
"cmioppn84081a96te263wqijx","cmioppl2y06pb96te2t24b8td","Kariangau","Lontar","2025-12-17T21:15:10.724Z","2025-12-18T20:15:10.724Z",0,0,"LOADING","PT Steel Indonesia"
"cmioppn87081c96te11n5km9r","cmioppl3006pc96te4ruj8bfn","Sangatta","Suralaya","2025-12-20T11:43:19.379Z","2025-12-21T00:43:19.379Z",0,0,"CANCELLED","PT Petrokimia"
"cmioppn8a081e96tedy9r5tfd","cmioppl3206pd96tedu44tukh","Muara Pantai","Tanjung Priok","2025-12-27T09:54:09.232Z","2025-12-27T23:54:09.232Z",0,0,"LOADING","PT Pupuk Indonesia"
"cmioppn8c081g96te5nol1bfn","cmioppl3406pe96tepiovx9wj","Muara Pantai","Suralaya","2025-12-28T07:55:09.341Z","2025-12-29T10:55:09.341Z",0,0,"LOADING","PT Petrokimia"
"cmioppn8f081i96teitwbyvt0","cmioppl3506pf96te4kowe3n0","Tanjung Bara","Paiton","2025-12-21T07:33:53.637Z","2025-12-22T12:33:53.637Z",0,,"LOADING","PLN"
"cmioppn8i081k96tezb961kbp","cmioppl3606pg96teq0s0rk9p","Balikpapan","Lontar","2025-12-23T05:33:26.976Z","2025-12-23T11:33:26.976Z",0,0,"ARRIVED","PT Steel Indonesia"
"cmioppn8k081m96texy5zuout","cmioppl3806ph96ten17ieji1","Kariangau","Lontar","2025-12-28T21:12:24.308Z","2025-12-29T16:12:24.308Z",0,,"LOADING","PT Petrokimia"
"cmioppn8q081q96tevzpdsaay","cmioppl3b06pj96tey01h4k2a","Samarinda","Paiton","2025-12-27T23:08:51.425Z","2025-12-29T00:08:51.425Z",0,,"LOADING","PT Pupuk Indonesia"
"cmioppn8s081s96tenrf3mxyg","cmioppl3d06pk96tec0u5kh5b","Muara Pantai","Cilacap","2025-12-25T00:00:11.490Z","2025-12-25T07:00:11.490Z",0,0,"STANDBY","PT Pupuk Indonesia"
"cmioppn8v081u96ten0xf5so1","cmioppl3f06pl96tej9jc0htp","Banjarmasin","Merak","2025-12-30T21:50:04.153Z","2025-12-31T18:50:04.153Z",0,0,"ARRIVED","PT Pupuk Indonesia"
"cmioppn8x081w96tep0a40edl","cmioppl3h06pm96tewi50lskc","Samarinda","Tanjung Priok","2025-12-24T20:20:31.991Z","2025-12-25T17:20:31.991Z",0,0,"SCHEDULED","PT Petrokimia"
"cmioppn8z081y96teqlj2bko7","cmioppl3i06pn96teqtzlww5m","Tanjung Bara","Gresik","2025-12-19T19:42:52.747Z","2025-12-20T04:42:52.747Z",0,,"DISCHARGING","PT Pupuk Indonesia"
"cmioppn91082096tetk27kpp3","cmioppl3k06po96tele77fxwq","Kariangau","Lontar","2025-12-24T13:10:17.137Z","2025-12-25T07:10:17.137Z",0,,"SAILING","PLN"
"cmioppn93082296tenuz136mk","cmioppl3m06pp96teuy3baifc","Kariangau","Merak","2025-12-24T01:36:59.175Z","2025-12-24T11:36:59.175Z",0,0,"SCHEDULED","PLN"
"cmioppn95082496tel38m1uu1","cmioppl3n06pq96te1qwxa4df","Sangatta","Gresik","2025-12-25T10:29:49.272Z","2025-12-25T21:29:49.272Z",0,,"LOADING","PT Pupuk Indonesia"
"cmioppn9a082896tem68peq8u","cmioppl3q06ps96teb7vg1ovf","Samarinda","Merak","2025-12-18T07:56:14.263Z","2025-12-19T01:56:14.263Z",0,,"ARRIVED","PT Semen Indonesia"
"cmioppn9d082a96te619idabu","cmioppl3r06pt96te0zye1d4w","Sangatta","Paiton","2025-12-16T22:00:59.611Z","2025-12-17T09:00:59.611Z",0,0,"DISCHARGING","PT Pupuk Indonesia"
"cmioppn9f082c96tej70fmnmc","cmioppl3t06pu96teqk4qn17l","Tanjung Bara","Cilacap","2025-12-17T07:13:16.481Z","2025-12-17T23:13:16.481Z",0,,"CANCELLED","PT Pupuk Indonesia"
"cmioppn9i082e96tehjgj4g30","cmioppl3u06pv96tez0hzihtb","Banjarmasin","Cilacap","2025-12-17T00:06:02.523Z","2025-12-18T04:06:02.523Z",0,,"SAILING","PT Pupuk Indonesia"
"cmioppn9k082g96tew4sn14az","cmioppl3w06pw96te2v05qku9","Muara Pantai","Tanjung Priok","2025-12-30T04:17:36.092Z","2025-12-30T18:17:36.092Z",0,0,"LOADING","PT Semen Indonesia"
"cmioppn9m082i96texhijfz8h","cmioppl3y06px96teng4euymn","Banjarmasin","Cilacap","2025-12-20T02:30:36.498Z","2025-12-21T03:30:36.498Z",0,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppn9o082k96tej2gjkrri","cmioppl4006py96tezws9xwa7","Samarinda","Tanjung Priok","2025-12-21T12:49:21.980Z","2025-12-22T10:49:21.980Z",0,0,"DISCHARGING","PT Pupuk Indonesia"
"cmioppn9q082m96tejiz343te","cmioppl4106pz96tes6usj4nl","Banjarmasin","Gresik","2025-12-20T07:15:51.760Z","2025-12-21T12:15:51.760Z",0,,"LOADING","PT Steel Indonesia"
"cmioppn9t082o96tebwvc4f3e","cmioppl4206q096teji3fb0lm","Banjarmasin","Paiton","2025-12-28T05:49:53.275Z","2025-12-28T14:49:53.275Z",0,,"COMPLETED","PT Steel Indonesia"
"cmioppn9v082q96teuvp27lyn","cmioppl4406q196tepaiatkar","Sangatta","Cilacap","2025-12-21T04:16:20.662Z","2025-12-21T12:16:20.662Z",0,,"DISCHARGING","PLN"
"cmioppn9y082s96tegzh21qhx","cmioppl4506q296te7vdi4a9b","Kariangau","Merak","2025-12-17T07:23:10.780Z","2025-12-17T21:23:10.780Z",0,,"CANCELLED","PT Steel Indonesia"
"cmioppna1082u96tenmx1a9mx","cmioppl4706q396tefkrvodav","Sangatta","Tanjung Priok","2025-12-15T22:22:22.604Z","2025-12-16T20:22:22.604Z",0,0,"LOADING","PLN"
"cmioppna4082w96teo3j3d3hp","cmioppl4806q496teb5u9h91f","Tanjung Bara","Tanjung Priok","2025-12-19T11:10:06.809Z","2025-12-20T12:10:06.809Z",0,0,"CANCELLED","PT Petrokimia"
"cmioppna7082y96teiyjqiiw5","cmioppl4a06q596teccqmcu6c","Balikpapan","Lontar","2025-12-22T01:56:12.197Z","2025-12-22T23:56:12.197Z",0,0,"COMPLETED","PT Pupuk Indonesia"
"cmioppna9083096tekw1rlmds","cmioppl4c06q696teyxqb6rx6","Balikpapan","Lontar","2025-12-31T01:49:10.647Z","2025-12-31T21:49:10.647Z",0,0,"STANDBY","PT Pupuk Indonesia"
"cmioppnab083296te6vfc7isc","cmioppl4e06q796teyuxiff02","Tarakan","Lontar","2025-12-20T22:32:18.711Z","2025-12-22T03:32:18.711Z",0,0,"ARRIVED","PT Pupuk Indonesia"
"cmioppnae083496tedrrodlb4","cmioppl4g06q896tep74p2c9w","Samarinda","Gresik","2025-12-29T05:27:01.626Z","2025-12-29T23:27:01.626Z",0,0,"DISCHARGING","PT Petrokimia"
"cmioppnag083696tew0aeiikp","cmioppl4h06q996teeydgzhxm","Sangatta","Cilacap","2025-12-25T02:30:06.651Z","2025-12-26T01:30:06.651Z",0,0,"COMPLETED","PT Steel Indonesia"
"cmioppnal083a96tey0vvkxx1","cmioppl4k06qb96tem9e1cy08","Tanjung Bara","Cilacap","2025-12-30T14:34:27.500Z","2025-12-31T08:34:27.500Z",0,0,"DISCHARGING","PT Pupuk Indonesia"
"cmioppnan083c96tes94qkjaj","cmioppl4l06qc96teikgy5zql","Tarakan","Merak","2025-12-20T07:19:04.820Z","2025-12-20T13:19:04.820Z",0,,"STANDBY","PLN"
"cmioppnaq083e96tevl57lvt6","cmioppl4n06qd96tekv26m6as","Kariangau","Suralaya","2025-12-20T02:08:29.480Z","2025-12-20T15:08:29.480Z",0,,"DISCHARGING","PT Pupuk Indonesia"
"cmioppnas083g96tew46pyzrh","cmioppl4o06qe96ted58rplsf","Tanjung Bara","Lontar","2025-12-28T03:15:05.810Z","2025-12-28T23:15:05.810Z",0,0,"DISCHARGING","PT Steel Indonesia"
"cmioppnau083i96teh7m6iq95","cmioppl4q06qf96texqw1t5pk","Balikpapan","Tanjung Priok","2025-12-20T01:26:22.696Z","2025-12-20T11:26:22.696Z",0,,"STANDBY","PLN"
"cmioppnaw083k96teh01yojs1","cmioppl4r06qg96tes4u7d6ho","Kariangau","Lontar","2025-12-30T14:02:24.572Z","2025-12-31T08:02:24.572Z",0,0,"COMPLETED","PT Pupuk Indonesia"
"cmioppnay083m96tel6g0srvh","cmioppl4t06qh96te8mgn9h29","Kariangau","Paiton","2025-12-15T08:28:56.144Z","2025-12-15T19:28:56.144Z",0,0,"ARRIVED","PT Petrokimia"
"cmioppnb0083o96tedhou11xo","cmioppl4v06qi96teigr2m9rn","Banjarmasin","Suralaya","2025-12-29T11:42:53.874Z","2025-12-30T06:42:53.874Z",0,0,"CANCELLED","PLN"
"cmioppnb2083q96tedglaymcc","cmioppl4x06qj96te62ehu6n5","Sangatta","Merak","2025-12-26T04:48:06.760Z","2025-12-26T15:48:06.760Z",0,0,"SCHEDULED","PT Semen Indonesia"
"cmioppnb4083s96tetbqissuz","cmioppl4y06qk96te8r50qrwp","Tarakan","Cilacap","2025-12-20T12:01:08.323Z","2025-12-21T12:01:08.323Z",0,,"CANCELLED","PT Pupuk Indonesia"
"cmioppnb6083u96tet1tk4l4g","cmioppl5006ql96te1f1na6ux","Banjarmasin","Merak","2025-12-30T09:55:11.075Z","2025-12-31T06:55:11.075Z",0,,"LOADING","PT Steel Indonesia"
"cmioppnb8083w96tenglwy1l5","cmioppl5206qm96teitq5koqj","Kariangau","Cilacap","2025-12-28T11:14:54.795Z","2025-12-28T22:14:54.795Z",0,0,"CANCELLED","PT Steel Indonesia"
"cmioppnba083y96te3n0eg05n","cmioppl5306qn96te6r0jcmvr","Muara Pantai","Paiton","2025-12-27T22:47:03.280Z","2025-12-28T21:47:03.280Z",0,0,"CANCELLED","PT Petrokimia"
"cmioppnbc084096teehsdya2x","cmioppl5506qo96te2ql7q5u3","Kariangau","Suralaya","2025-12-24T10:35:46.750Z","2025-12-25T07:35:46.750Z",0,,"CANCELLED","PT Semen Indonesia"
"cmioppm2o078296te8snljc34","cmioppk9d06ap96te0vewekrv","Tanjung Bara","Merak","2025-12-26T02:05:18.021Z","2025-12-26T08:05:18.021Z",9717.209982255834,,"ARRIVED","PT Steel Indonesia"
"cmioppm38078g96temxahnjou","cmioppk9q06aw96te1xjg5fj6","Muara Pantai","Cilacap","2025-12-20T20:20:52.149Z","2025-12-21T06:20:52.149Z",7463.128363246716,7506.358419882386,"ARRIVED","PT Steel Indonesia"
"cmioppm4y079y96tex091agjn","cmioppkaw06bn96tegxr3vj3c","Muara Pantai","Gresik","2025-12-28T12:43:35.278Z","2025-12-29T03:43:35.278Z",12219.9353219567,,"ARRIVED","PT Pupuk Indonesia"
"cmioppm7w07bk96tefqii1z6w","cmioppkda06cg96te8uz9gdlz","Muara Pantai","Cilacap","2025-12-20T17:08:22.442Z","2025-12-21T03:08:22.442Z",16248.75407741174,15707.96959328741,"COMPLETED","PT Pupuk Indonesia"
"cmioppm8a07bu96teiih9ze7a","cmioppkdl06cl96tekc8hp5yt","Muara Pantai","Lontar","2025-12-29T10:40:50.043Z","2025-12-30T11:40:50.043Z",6454.954986543494,6496.283843484098,"LOADING","PT Petrokimia"
"cmioppm8h07c096tejjvuwiqq","cmioppkdq06co96te5pl97tdd","Balikpapan","Tanjung Priok","2025-12-20T01:05:07.566Z","2025-12-21T01:05:07.566Z",14132.06996210368,13814.13246730168,"DISCHARGING","PLN"
"cmioppmat07dq96teoytkdnl1","cmioppkfd06dj96tefwpw3jgv","Muara Pantai","Suralaya","2025-12-22T14:29:58.840Z","2025-12-23T13:29:58.840Z",4022.844656711194,3997.534831752267,"SAILING","PT Petrokimia"
"cmioppmcr07fk96teeqt8a4j8","cmioppkh406eg96te9qq514m1","Samarinda","Suralaya","2025-12-15T22:17:44.860Z","2025-12-17T01:17:44.860Z",4247.621772312041,4078.350360823593,"COMPLETED","PT Steel Indonesia"
"cmioppmd807g296tesk8x5ihs","cmioppkhn06ep96terttafz9w","Muara Pantai","Suralaya","2025-12-22T20:41:50.744Z","2025-12-23T05:41:50.744Z",4488.441998546015,4386.110140303864,"SAILING","PT Semen Indonesia"
"cmioppnbh084496te53qbyk3e","cmioppl5906qq96teyz0h6v7q","Sangatta","Gresik","2025-12-30T07:34:37.112Z","2025-12-31T02:34:37.112Z",0,,"SCHEDULED","PT Semen Indonesia"
"cmioppnbj084696teuk2lb268","cmioppl5c06qr96tewig1eutm","Banjarmasin","Merak","2025-12-21T20:22:38.385Z","2025-12-22T06:22:38.385Z",0,0,"SAILING","PLN"
"cmioppnbm084896te27c7loyj","cmioppl5e06qs96tebqxj1y72","Balikpapan","Merak","2025-12-30T21:02:21.223Z","2025-12-31T08:02:21.223Z",0,0,"CANCELLED","PT Semen Indonesia"
"cmioppnbo084a96temwtm7xgy","cmioppl5h06qt96te2xxi8y1y","Muara Pantai","Paiton","2025-12-31T09:22:53.984Z","2025-12-31T16:22:53.984Z",0,0,"COMPLETED","PT Semen Indonesia"
"cmioppnbq084c96te7k76630r","cmioppl5k06qu96tex10y9sjk","Sangatta","Lontar","2025-12-17T21:52:18.195Z","2025-12-18T19:52:18.195Z",0,0,"ARRIVED","PT Semen Indonesia"
"cmioppnbs084e96temo9b89qf","cmioppl5m06qv96te2m6u66wt","Kariangau","Gresik","2025-12-18T05:38:31.619Z","2025-12-18T16:38:31.619Z",0,,"COMPLETED","PLN"
"cmioppnbu084g96tetcoy3j7a","cmioppl5u06qw96tei008oeg0","Balikpapan","Cilacap","2025-12-24T02:44:28.577Z","2025-12-24T12:44:28.577Z",0,0,"COMPLETED","PT Semen Indonesia"
"cmioppnbw084i96te437k6bdz","cmioppl6006qx96te4sy2cdp3","Banjarmasin","Tanjung Priok","2025-12-16T19:38:43.040Z","2025-12-17T18:38:43.040Z",0,0,"DISCHARGING","PT Semen Indonesia"
"cmioppnbz084k96teby1azjn1","cmioppl6406qy96teopxet39e","Samarinda","Lontar","2025-12-22T11:53:47.500Z","2025-12-22T22:53:47.500Z",0,0,"LOADING","PT Pupuk Indonesia"
"cmioppnc1084m96tekxm563pk","cmioppl6c06qz96tej1jwzdkq","Banjarmasin","Suralaya","2025-12-28T14:48:10.890Z","2025-12-29T01:48:10.890Z",0,0,"LOADING","PT Pupuk Indonesia"
"cmioppnc4084o96teke8efl4u","cmioppl6h06r096teffgklfuv","Kariangau","Suralaya","2025-12-15T18:25:35.178Z","2025-12-16T18:25:35.178Z",0,,"SAILING","PT Semen Indonesia"
"cmioppnc6084q96texhcmcmdt","cmioppl6k06r196tekzme5tpy","Muara Pantai","Paiton","2025-12-21T06:09:43.976Z","2025-12-21T18:09:43.976Z",0,0,"CANCELLED","PT Steel Indonesia"
"cmioppnc9084s96te07zmugef","cmioppl6r06r296temkvs2yb7","Sangatta","Paiton","2025-12-19T12:08:13.196Z","2025-12-20T02:08:13.196Z",0,0,"CANCELLED","PT Petrokimia"
"cmioppncb084u96teboyo081p","cmioppl6w06r396tel87tm7e1","Balikpapan","Lontar","2025-12-15T16:55:06.052Z","2025-12-16T21:55:06.052Z",0,0,"CANCELLED","PT Pupuk Indonesia"
"cmioppncd084w96te8cjjwjt6","cmioppl7206r496teojujw794","Muara Pantai","Cilacap","2025-12-27T19:00:59.761Z","2025-12-28T19:00:59.761Z",0,0,"SAILING","PT Semen Indonesia"
"cmioppncf084y96teiqioim71","cmioppl7606r596tejfpk0f3e","Tarakan","Suralaya","2025-12-15T11:34:25.785Z","2025-12-16T03:34:25.785Z",0,0,"COMPLETED","PT Pupuk Indonesia"
"cmioppnci085096tezgf3l2h4","cmioppl7806r696tez8j0w3ks","Balikpapan","Paiton","2025-12-24T05:39:39.400Z","2025-12-25T06:39:39.400Z",0,,"COMPLETED","PT Semen Indonesia"
"cmioppncl085296tevbdgoh7u","cmioppl7b06r796tefkf8l6ou","Banjarmasin","Lontar","2025-12-26T23:52:55.799Z","2025-12-27T18:52:55.799Z",0,0,"SAILING","PLN"
"cmioppncn085496tehrglq5c4","cmioppl7d06r896te0tuq7jnn","Banjarmasin","Lontar","2025-12-24T22:18:39.970Z","2025-12-25T23:18:39.970Z",0,0,"STANDBY","PLN"
"cmioppncp085696te6qaycnei","cmioppl7f06r996tewhz8czwl","Balikpapan","Merak","2025-12-20T03:13:22.722Z","2025-12-20T14:13:22.722Z",0,0,"LOADING","PT Pupuk Indonesia"
"cmioppncr085896teh8aunugg","cmioppl7h06ra96tetiz3hvip","Balikpapan","Gresik","2025-12-29T02:14:42.765Z","2025-12-30T02:14:42.765Z",0,0,"DISCHARGING","PLN"
"cmioppncu085a96te2rsjle63","cmioppl7j06rb96te0smxm2o6","Tarakan","Tanjung Priok","2025-12-22T08:56:25.002Z","2025-12-23T03:56:25.002Z",0,,"ARRIVED","PT Petrokimia"
"cmioppncx085c96teqf4qzrk3","cmioppl7m06rc96tednnr977j","Muara Pantai","Suralaya","2025-12-22T16:47:53.813Z","2025-12-23T10:47:53.813Z",0,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppmft07hg96teeddbjze6","cmioppkis06fe96tehwl8nzli","Sangatta","Merak","2025-12-22T12:56:03.581Z","2025-12-23T05:56:03.581Z",4110.215928048498,,"CANCELLED","PT Petrokimia"
"cmioppmfy07hi96tefd4kpmgj","cmioppkit06ff96tet0orr0t2","Kariangau","Merak","2025-12-16T00:12:28.337Z","2025-12-16T18:12:28.337Z",5263.213574826387,5409.750872148285,"SCHEDULED","PT Steel Indonesia"
"cmioppmib07jc96te7ri8jqt0","cmioppkk906gc96ter0xuxf0x","Muara Pantai","Merak","2025-12-29T10:21:52.907Z","2025-12-30T08:21:52.907Z",4880.565544732487,,"ARRIVED","PT Semen Indonesia"
"cmioppmij07ji96tees14czyi","cmioppkke06gf96teiqg1avwr","Tarakan","Suralaya","2025-12-15T18:57:29.785Z","2025-12-16T08:57:29.785Z",4097.469454092101,4056.081974256508,"DISCHARGING","PT Petrokimia"
"cmioppmkv07l696teu2k5cbwx","cmioppkls06h996tesd1srt8a","Balikpapan","Tanjung Priok","2025-12-30T23:24:16.853Z","2025-12-31T21:24:16.853Z",2092.09866173349,2151.596104091658,"ARRIVED","PT Petrokimia"
"cmioppmly07m696tehv6ypa9i","cmioppknt06hr96te3iu7cwri","Kariangau","Gresik","2025-12-19T14:55:25.992Z","2025-12-20T08:55:25.992Z",2076.803351861472,,"STANDBY","PT Pupuk Indonesia"
"cmioppmmy07n496temzpq9l0x","cmioppkp206i896tek57l6jcc","Samarinda","Lontar","2025-12-25T22:45:40.186Z","2025-12-27T03:45:40.186Z",1812.532600936946,1835.315139659616,"SCHEDULED","PT Petrokimia"
"cmioppmn007n696teq3cz3qb0","cmioppkp506i996tef7yyttfq","Balikpapan","Tanjung Priok","2025-12-15T02:45:41.348Z","2025-12-16T04:45:41.348Z",3812.613062522752,3634.570774905591,"DISCHARGING","PT Petrokimia"
"cmioppmq507p096teltr1nvan","cmioppkqy06j696te67cpeqwm","Kariangau","Merak","2025-12-30T08:27:11.452Z","2025-12-30T19:27:11.452Z",4036.780292252323,3846.504563309407,"SAILING","PT Pupuk Indonesia"
"cmioppmq707p296te5kh7gut0","cmioppkr006j796te6dcdhib6","Banjarmasin","Suralaya","2025-12-17T06:03:21.178Z","2025-12-17T15:03:21.178Z",1912.984650640453,1869.258754210882,"DISCHARGING","PT Semen Indonesia"
"cmioppmso07qw96te541prrx8","cmioppksm06k496teujfhcaos","Kariangau","Merak","2025-12-17T15:00:31.948Z","2025-12-17T23:00:31.948Z",2065.103355026524,1965.802578230074,"ARRIVED","PT Steel Indonesia"
"cmioppmtq07ra96tek7308787","cmioppksw06kb96tefuwas3th","Sangatta","Lontar","2025-12-19T18:45:18.116Z","2025-12-20T19:45:18.116Z",2678.469337343271,2603.126951544813,"ARRIVED","PT Petrokimia"
"cmioppmw007ss96tedvde4o8x","cmioppku106l296te7ugibcq6","Tarakan","Lontar","2025-12-29T01:24:10.723Z","2025-12-30T04:24:10.723Z",4997.294526055617,4749.1286544256,"SAILING","PT Petrokimia"
"cmioppmw307su96teo0xpo2ls","cmioppku306l396tewv0v7h7q","Sangatta","Paiton","2025-12-21T10:16:07.499Z","2025-12-22T01:16:07.499Z",2255.473081024134,2253.270100010589,"SAILING","PT Pupuk Indonesia"
"cmioppmzj07uo96texm0y6gff","cmioppkwm06m096teoyaj5u1z","Sangatta","Suralaya","2025-12-27T01:00:50.193Z","2025-12-27T08:00:50.193Z",2476.131965339243,,"DISCHARGING","PT Steel Indonesia"
"cmioppn0o07vk96tetaaftckt","cmioppkxo06mg96tep2xzx14y","Sangatta","Gresik","2025-12-28T15:37:25.018Z","2025-12-29T11:37:25.018Z",3392.038619846973,3225.537887728995,"SAILING","PT Pupuk Indonesia"
"cmioppn2307wk96te1azmpea8","cmioppkyu06my96te6y02vjzn","Muara Pantai","Gresik","2025-12-29T11:46:40.851Z","2025-12-30T03:46:40.851Z",2533.768052191661,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppn4707ye96te71jbgk2i","cmioppl0p06nv96tebsotc5d2","Samarinda","Merak","2025-12-17T04:36:19.719Z","2025-12-18T02:36:19.719Z",0,,"COMPLETED","PLN"
"cmioppn4x07z496tezxstunp0","cmioppl1a06o896tei0l75al7","Tanjung Bara","Lontar","2025-12-14T22:42:05.168Z","2025-12-16T00:42:05.168Z",0,0,"SCHEDULED","PT Steel Indonesia"
"cmioppn66080a96te68z81ly3","cmioppl2706ot96te5989gble","Samarinda","Tanjung Priok","2025-12-24T21:55:51.995Z","2025-12-25T13:55:51.995Z",0,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppn8n081o96tez84iwsvb","cmioppl3a06pi96teysel4qpq","Samarinda","Tanjung Priok","2025-12-30T11:27:20.421Z","2025-12-31T02:27:20.421Z",0,0,"ARRIVED","PT Pupuk Indonesia"
"cmioppn98082696tey7o8b31m","cmioppl3p06pr96tee34cu9go","Tarakan","Gresik","2025-12-21T13:58:38.738Z","2025-12-21T21:58:38.738Z",0,0,"DISCHARGING","PT Semen Indonesia"
"cmioppnaj083896tea54jqugt","cmioppl4j06qa96te4pydzgg1","Muara Pantai","Lontar","2025-12-30T11:05:20.232Z","2025-12-31T11:05:20.232Z",0,0,"COMPLETED","PT Steel Indonesia"
"cmioppnbf084296temitptie9","cmioppl5706qp96teqlmn49jr","Tarakan","Paiton","2025-12-15T16:39:58.949Z","2025-12-16T10:39:58.949Z",0,0,"SCHEDULED","PT Semen Indonesia"
